Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,official_video,EnergyLiveness,,,,,,,,,, 
album,0.317,0.0205,-31.8,0.0351,0.913,0.775,0.17,0.0463,111.004,true,0.120588235294118,,,,,,,,,,
album,0.227,0.0227,-29.761,0.0432,0.988,0.909,0.103,0.04,84.99,false,0.220388349514563,,,,,,,,,,
album,0.241,0.099,-26.281,0.0422,0.92,0.934,0.103,0.0986,106.902,true,0.961165048543689,,,,,,,,,,
album,0.256,0.246,-21.403,0.049,0.901,0.297,0.578,0.639,62.102,true,0.42560553633218,,,,,,,,,,
album,0.395,0.5,-15.975,0.0442,0.919,0.667,0.091,0.851,157.195,true,5.49450549450549,,,,,,,,,,
album,0.64,0.427,-9.29,0.0241,0.0664,0,0.0579,0.529,149.703,true,7.37478411053541,,,,,,,,,,
album,0.568,0.495,-8.964,0.0299,0.353,0,0.0839,0.303,128.234,true,5.89988081048868,,,,,,,,,,
album,0.567,0.501,-8.038,0.0241,0.0995,0,0.0986,0.2,142.589,true,5.08113590263692,,,,,,,,,,
album,0.631,0.516,-8.225,0.0353,0.413,0,0.115,0.18,116.654,true,4.48695652173913,,,,,,,,,,
album,0.754,0.857,-9.699,0.0605,0.0143,0.0000214,0.278,0.785,114.144,true,3.08273381294964,,,,,,,,,,
album,0.362,0.268,-7.757,0.0399,0.909,0,0.15,0.394,81.912,true,1.78666666666667,,,,,,,,,,
compilation,0.697,0.409,-11.238,0.0369,0.685,0.0000283,0.114,0.542,124.382,true,3.58771929824561,,,,,,,,,,
album,0.589,0.368,-12.979,0.0264,0.475,0,0.108,0.523,89.626,true,3.40740740740741,,,,,,,,,,
album,0.89,0.558,-3.036,0.0667,0.00133,0,0.0287,0.747,101.95,false,19.4425087108014,,,,,,,,,,
album,0.498,0.508,-5.883,0.0348,0.0325,0,0.136,0.199,74.866,true,3.73529411764706,,,,,,,,,,
album,0.654,0.393,-13.392,0.129,0.865,0.00000297,0.123,0.533,143.801,false,3.19512195121951,,,,,,,,,,
album,0.793,0.372,-15.491,0.0509,0.687,0.573,0.105,0.482,120.134,false,3.54285714285714,,,,,,,,,,
album,0.451,0.277,-11.615,0.059,0.876,0,0.118,0.783,116.679,true,2.34745762711864,,,,,,,,,,
album,0.541,0.321,-14.418,0.0329,0.714,0.00345,0.101,0.549,133.531,false,3.17821782178218,,,,,,,,,,
album,0.623,0.191,-22.171,0.0331,0.315,0.696,0.0587,0.646,121.189,true,3.25383304940375,,,,,,,,,,
album,0.612,0.156,-15.823,0.0396,0.962,0.0026,0.102,0.415,131.09,false,1.52941176470588,,,,,,,,,,
album,0.552,0.314,-20.681,0.0337,0.831,0.831,0.0861,0.873,144.921,false,3.64692218350755,,,,,,,,,,
album,0.419,0.354,-13.401,0.0392,0.929,0.836,0.152,0.126,139.082,false,2.32894736842105,,,,,,,,,,
album,0.65,0.322,-16.298,0.122,0.577,0.121,0.0712,0.448,136.007,false,4.52247191011236,,,,,,,,,,
album,0.646,0.24,-20.377,0.0408,0.391,0.887,0.0811,0.917,143.967,false,2.95930949445129,,,,,,,,,,
album,0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,true,13.5119047619048,,,,,,,,,,
album,0.419,0.677,-6.183,0.0343,0.00101,0.0000999,0.211,0.684,127.678,true,3.2085308056872,,,,,,,,,,
album,0.449,0.424,-14.06,0.0323,0.32,0.00000169,0.107,0.259,125.494,false,3.96261682242991,,,,,,,,,,
album,0.197,0.796,-7.335,0.0645,0.000541,0.417,0.187,0.522,175.02,true,4.25668449197861,,,,,,,,,,
album,0.435,0.657,-8.868,0.0545,0.00983,0.00748,0.0923,0.209,118.704,true,7.1180931744312,,,,,,,,,,
album,0.487,0.838,-6.153,0.0431,0.00351,0.0000292,0.377,0.655,136.741,false,2.22281167108753,,,,,,,,,,
album,0.359,0.717,-10.309,0.0405,0.015,0.00365,0.36,0.47,121.878,true,1.99166666666667,,,,,,,,,,
album,0.383,0.814,-7.23,0.0405,0.0011,0.00406,0.101,0.569,116.454,true,8.05940594059406,,,,,,,,,,
album,0.265,0.75,-7.338,0.0566,0.000708,0.000185,0.0969,0.364,131.464,true,7.73993808049536,,,,,,,,,,
album,0.488,0.634,-7.232,0.0346,0.00367,0,0.254,0.681,76.698,true,2.49606299212598,,,,,,,,,,
album,0.7,0.864,-3.629,0.0283,0.0212,0,0.0956,0.887,102.997,true,9.03765690376569,,,,,,,,,,
album,0.692,0.496,-7.332,0.0241,0.172,0.00000642,0.107,0.376,97.945,true,4.63551401869159,,,,,,,,,,
album,0.551,0.939,-5.371,0.171,0.00172,0.000239,0.109,0.367,90.592,true,8.61467889908257,,,,,,,,,,
album,0.608,0.897,-2.921,0.291,0.085,0,0.108,0.868,166.652,true,8.30555555555556,,,,,,,,,,
album,0.628,0.749,-5.18,0.03,0.0569,0.00204,0.134,0.31,129.2,true,5.58955223880597,,,,,,,,,,
album,0.617,0.921,-3.2,0.179,0.161,0,0.0887,0.688,184.028,true,10.3833145434047,,,,,,,,,,
album,0.766,0.681,-6.919,0.0565,0.151,0.0000868,0.266,0.853,141.94,false,2.56015037593985,,,,,,,,,,
album,0.592,0.917,-1.278,0.0275,0.00637,0.0000013,0.112,0.682,127.439,true,8.1875,,,,,,,,,,
album,0.615,0.889,-2.539,0.0371,0.00388,0,0.0947,0.659,131.96,true,9.38753959873284,,,,,,,,,,
album,0.671,0.933,-4.21,0.215,0.0463,0,0.123,0.455,92.329,true,7.58536585365854,,,,,,,,,,
album,0.718,0.691,-6.44,0.0387,0.0159,0,0.0627,0.552,100.008,true,11.0207336523126,,,,,,,,,,
album,0.465,0.954,-4.251,0.044,0.000346,0.00000538,0.573,0.458,143.85,true,1.66492146596859,,,,,,,,,,
album,0.518,0.916,-3.858,0.0454,0.000148,0,0.291,0.646,109.864,true,3.14776632302406,,,,,,,,,,
album,0.553,0.717,-5.857,0.0318,0.0000648,0.128,0.0385,0.318,127.947,true,18.6233766233766,,,,,,,,,,
album,0.454,0.636,-4.731,0.0273,0.00228,0,0.154,0.313,87.89,true,4.12987012987013,,,,,,,,,,
album,0.415,0.913,-5.361,0.0482,0.000543,0.0000302,0.284,0.427,164.289,true,3.21478873239437,,,,,,,,,,
album,0.496,0.849,-4.975,0.0368,0.000333,0.00000916,0.354,0.828,171.965,false,2.39830508474576,,,,,,,,,,
single,0.647,0.512,-4.162,0.0714,0.0017,0.0000597,0.0689,0.695,135.171,true,7.43105950653121,,,,,,,,,,
album,0.322,0.879,-3.297,0.0661,0.0316,0.081,0.267,0.227,179.911,true,3.29213483146067,,,,,,,,,,
compilation,0.411,0.336,-7.999,0.0295,0.726,0,0.191,0.258,109.855,true,1.75916230366492,,,,,,,,,,
single,0.632,0.322,-7.652,0.0465,0.0307,0.535,0.44,0.367,70.917,false,0.731818181818182,,,,,,,,,,
single,0.758,0.488,-9.124,0.109,0.00468,0.294,0.418,0.399,137.506,false,1.16746411483254,,,,,,,,,,
single,0.664,0.11,-21.273,0.0363,0.763,0.813,0.0913,0.281,100.062,false,1.20481927710843,,,,,,,,,,
single,0.631,0.12,-21.463,0.0349,0.871,0.842,0.111,0.0742,118.84,false,1.08108108108108,,,,,,,,,,
single,0.426,0.606,-12.203,0.0908,0.552,0.0000725,0.17,0.213,143.777,false,3.56470588235294,,,,,,,,,,
single,0.698,0.502,-8.716,0.0476,0.104,0.909,0.0633,0.818,85.022,true,7.9304897314376,,,,,,,,,,
single,0.8,0.313,-13.494,0.135,0.531,0.945,0.108,0.217,114.902,false,2.89814814814815,,,,,,,,,,
single,0.497,0.0672,-36.062,0.0331,0.989,0.899,0.112,0.702,154.121,true,0.6,,,,,,,,,,
single,0.267,0.137,-30.893,0.0422,0.976,0.855,0.12,0.0399,69.347,false,1.14166666666667,,,,,,,,,,
single,0.411,0.425,-14.486,0.0436,0.664,0.00165,0.113,0.0913,106.282,true,3.76106194690265,,,,,,,,,,
album,0.475,0.322,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,true,2.92727272727273,,,,,,,,,,
album,0.482,0.786,-5.735,0.032,0.00321,0.0000888,0.446,0.793,126.755,true,1.76233183856502,,,,,,,,,,
compilation,0.406,0.683,-6.593,0.0327,0.00199,0.0000129,0.383,0.821,126.737,false,1.78328981723238,,,,,,,,,,
album,0.687,0.59,-5.204,0.0367,0.0889,0.000173,0.171,0.653,136.232,true,3.45029239766082,,,,,,,,,,
album,0.641,0.629,-8.709,0.0328,0.208,0.00000158,0.0674,0.253,118.129,true,9.33234421364985,,,,,,,,,,
album,0.556,0.781,-5.535,0.0435,0.129,0,0.325,0.926,117.986,false,2.40307692307692,,,,,,,,,,
album,0.151,0.664,-5.913,0.0334,0.0664,0.00000909,0.115,0.196,171.207,false,5.77391304347826,,,,,,,,,,
album,0.492,0.47,-14.237,0.0367,0.0156,0,0.659,0.665,113.22,false,0.713201820940819,,,,,,,,,,
album,0.448,0.612,-6.951,0.0366,0.0288,0,0.11,0.537,158.22,false,5.56363636363636,,,,,,,,,,
album,0.427,0.73,-6.173,0.036,0.018,0.000364,0.218,0.553,106.255,false,3.34862385321101,,,,,,,,,,
album,0.516,0.228,-13.467,0.0363,0.923,0,0.155,0.502,149.247,false,1.47096774193548,,,,,,,,,,
album,0.735,0.497,-8.467,0.0265,0.655,0.000354,0.104,0.571,116.12,false,4.77884615384615,,,,,,,,,,
album,0.45,0.527,-7.212,0.0341,0.695,0.00000831,0.0685,0.569,179.474,true,7.69343065693431,,,,,,,,,,
album,0.761,0.606,-5.887,0.0374,0.223,0.0021,0.0662,0.882,89.822,true,9.15407854984894,,,,,,,,,,
album,0.713,0.923,-4.986,0.088,0.581,0.0000872,0.109,0.937,118.439,false,8.46788990825688,,,,,,,,,,
album,0.598,0.583,-7.742,0.0466,0.128,0.00000182,0.175,0.808,177.755,false,3.33142857142857,,,,,,,,,,
album,0.431,0.408,-8.465,0.0388,0.71,0,0.0972,0.188,145.248,true,4.19753086419753,,,,,,,,,,
album,0.731,0.982,-4.451,0.053,0.117,0.000422,0.0616,0.882,144.802,false,15.9415584415584,,,,,,,,,,
album,0.613,0.528,-9.635,0.0307,0.731,0.0843,0.302,0.384,90.964,true,1.74834437086093,,,,,,,,,,
album,0.554,0.892,-7.149,0.138,0.336,0.0181,0.142,0.542,76.629,false,6.28169014084507,,,,,,,,,,
album,0.572,0.418,-10.738,0.0349,0.635,0,0.0961,0.694,104.566,false,4.34963579604579,,,,,,,,,,
album,0.763,0.656,-6.86,0.0417,0.549,0,0.125,0.926,118.394,false,5.248,,,,,,,,,,
compilation,0.817,0.405,-13.513,0.0811,0.451,0.0507,0.0468,0.898,121.467,false,8.65384615384615,,,,,,,,,,
album,0.425,0.242,-15.424,0.0267,0.88,0.0118,0.195,0.477,92.472,true,1.24102564102564,,,,,,,,,,
album,0.59,0.737,-5.867,0.0384,0.404,0,0.108,0.877,132.966,false,6.82407407407407,,,,,,,,,,
album,0.618,0.704,-4.686,0.0321,0.159,0.000262,0.358,0.741,124.218,false,1.96648044692737,,,,,,,,,,
album,0.388,0.449,-12.584,0.088,0.443,0,0.265,0.692,179.651,false,1.69433962264151,,,,,,,,,,
album,0.512,0.362,-9.661,0.0267,0.545,0.00133,0.0813,0.364,131.427,true,4.45264452644526,,,,,,,,,,
album,0.635,0.393,-11.894,0.0428,0.394,0,0.255,0.427,98.332,false,1.54117647058824,,,,,,,,,,
album,0.693,0.687,-12.909,0.0973,0.575,0,0.398,0.699,108.854,true,1.72613065326633,,,,,,,,,,
album,0.548,0.691,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,false,4.79861111111111,,,,,,,,,,
album,0.418,0.452,-13.099,0.0356,0.638,0.00026,0.0959,0.168,175.088,true,4.71324296141814,,,,,,,,,,
album,0.626,0.746,-8.832,0.0282,0.16,0,0.0618,0.8,102.896,true,12.0711974110032,,,,,,,,,,
album,0.427,0.459,-12.442,0.0332,0.116,0.000103,0.132,0.383,129.878,true,3.47727272727273,,,,,,,,,,
album,0.535,0.532,-9.865,0.0291,0.508,0,0.0868,0.3,79.106,true,6.12903225806452,,,,,,,,,,
album,0.246,0.631,-7.067,0.0377,0.295,0,0.321,0.3,160.633,true,1.96573208722741,,,,,,,,,,
album,0.435,0.444,-12.816,0.0336,0.159,0.000705,0.457,0.734,103.818,false,0.971553610503282,,,,,,,,,,
single,0.236,0.508,-11.523,0.0601,0.22,0.00174,0.983,0.308,86.882,false,0.516785350966429,,,,,,,,,,
album,0.497,0.409,-15.649,0.0335,0.142,0.000141,0.185,0.649,114.823,false,2.21081081081081,,,,,,,,,,
album,0.586,0.768,-7.479,0.0346,0.528,0.00000149,0.328,0.675,96.241,true,2.34146341463415,,,,,,,,,,
single,0.67,0.896,-4.673,0.058,0.0342,0.0000321,0.344,0.403,101.216,true,2.6046511627907,,,,,,,,,,
single,0.372,0.915,-4.577,0.085,0.064,0.00011,0.126,0.466,91.124,true,7.26190476190476,,,,,,,,,,
single,0.645,0.915,-4.751,0.0553,0.0181,0.00000366,0.279,0.344,101.226,true,3.27956989247312,,,,,,,,,,
single,0.801,0.775,-5.231,0.0334,0.0665,0.0000174,0.0475,0.917,120.057,true,16.3157894736842,,,,,,,,,,
single,0.478,0.787,-5.196,0.113,0.00508,0.00244,0.0522,0.383,103.563,true,15.0766283524904,,,,,,,,,,
single,0.597,0.994,-3.848,0.0321,0.0111,0.0000457,0.121,0.761,139.958,true,8.21487603305785,,,,,,,,,,
single,0.755,0.892,-4.815,0.0625,0.0891,0.000141,0.0502,0.488,124.029,true,17.7689243027888,,,,,,,,,,
single,0.735,0.91,-4.559,0.0767,0.124,0.0000625,0.238,0.557,130.074,true,3.82352941176471,,,,,,,,,,
single,0.835,0.808,-4.658,0.0476,0.0819,0.000452,0.164,0.182,128.002,true,4.92682926829268,,,,,,,,,,
single,0.383,0.936,-4.278,0.188,0.000745,0.0123,0.34,0.0495,101.358,true,2.75294117647059,,,,,,,,,,
album,0.82,0.528,-11.179,0.0321,0.111,0.0186,0.257,0.931,120.091,true,2.05447470817121,,,,,,,,,,
compilation,0.608,0.785,-5.346,0.0472,0.00173,0,0.0762,0.806,117.983,false,10.3018372703412,,,,,,,,,,
compilation,0.427,0.813,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,true,0.93127147766323,,,,,,,,,,
album,0.58,0.265,-15.267,0.0317,0.796,0.00019,0.11,0.583,154.595,false,2.40909090909091,,,,,,,,,,
album,0.543,0.681,-7.091,0.0289,0.0482,0.0000843,0.104,0.292,95.415,true,6.54807692307692,,,,,,,,,,
album,0.717,0.733,-4.985,0.0427,0.0398,0,0.136,0.713,119.996,true,5.38970588235294,,,,,,,,,,
single,0.411,0.859,-7.382,0.085,0.0671,0.00201,0.958,0.36,112.228,false,0.896659707724426,,,,,,,,,,
album,0.592,0.865,-3.183,0.0282,0.0867,0.00000353,0.103,0.659,124.278,false,8.39805825242719,,,,,,,,,,
single,0.309,0.928,-6.886,0.0846,0.322,0.00197,0.984,0.513,74.272,false,0.943089430894309,,,,,,,,,,
album,0.562,0.747,-7.797,0.0525,0.368,0.00000839,0.97,0.554,133.742,false,0.770103092783505,,,,,,,,,,
album,0.683,0.74,-6.041,0.0462,0.00228,0,0.238,0.65,129.515,false,3.10924369747899,,,,,,,,,,
album,0.693,0.544,-10.32,0.0403,0.207,0,0.526,0.613,120.188,false,1.03422053231939,,,,,,,,,,
album,0.679,0.509,-7.31,0.0617,0.0856,0,0.438,0.534,144.29,false,1.162100456621,,,,,,,,,,
album,0.772,0.695,-8.013,0.0735,0.00295,0,0.427,0.643,137.868,false,1.62763466042155,,,,,,,,,,
album,0.729,0.581,-8.235,0.18,0.0777,0.00000381,0.696,0.508,74.038,false,0.834770114942529,,,,,,,,,,
album,0.727,0.71,-6.142,0.0742,0.0104,0,0.107,0.378,81.995,true,6.63551401869159,,,,,,,,,,
album,0.746,0.727,-8.787,0.147,0.0775,0,0.585,0.517,152.084,false,1.24273504273504,,,,,,,,,,
album,0.878,0.607,-9.032,0.149,0.0748,0,0.659,0.735,129.472,false,0.921092564491654,,,,,,,,,,
album,0.846,0.357,-10.529,0.0571,0.514,0,0.389,0.608,100.567,false,0.917737789203085,,,,,,,,,,
compilation,0.692,0.55,-8.553,0.216,0.00107,0.00662,0.089,0.204,170.266,false,6.17977528089888,,,,,,,,,,
album,0.521,0.673,-8.685,0.0284,0.00573,0,0.12,0.543,108.031,true,5.60833333333333,,,,,,,,,,
album,0.42,0.672,-7.902,0.027,0.0067,0,0.108,0.476,168.019,true,6.22222222222222,,,,,,,,,,
album,0.256,0.788,-5.263,0.0403,0.0298,0,0.707,0.429,80.718,true,1.11456859971711,,,,,,,,,,
album,0.544,0.659,-7.191,0.0298,0.427,0.00000133,0.126,0.361,109.933,true,5.23015873015873,,,,,,,,,,
album,0.504,0.761,-5.446,0.0437,0.00628,0,0.0892,0.884,117.999,true,8.53139013452915,,,,,,,,,,
compilation,0.566,0.906,-5.092,0.0642,0.00452,0,0.21,0.787,83,true,4.31428571428572,,,,,,,,,,
compilation,0.442,0.793,-5.152,0.0347,0.0456,0,0.328,0.437,80.985,true,2.41768292682927,,,,,,,,,,
album,0.672,0.875,-3.728,0.0378,0.0136,0,0.279,0.676,118.014,true,3.13620071684588,,,,,,,,,,
album,0.458,0.822,-6.613,0.0431,0.00279,0,0.15,0.6,104.103,true,5.48,,,,,,,,,,
album,0.319,0.732,-4.475,0.0436,0.0134,0,0.658,0.2,80.195,true,1.11246200607903,,,,,,,,,,
album,0.752,0.818,-4.676,0.195,0.0169,0.0000204,0.641,0.756,114.338,true,1.27613104524181,,,,,,,,,,
single,0.617,0.545,-10.145,0.398,0.125,0,0.569,0.612,108.027,true,0.957820738137083,,,,,,,,,,
single,0.459,0.513,-11.601,0.361,0.0975,0.0498,0.377,0.513,84.944,false,1.36074270557029,,,,,,,,,,
album,0.58,0.703,-7.614,0.154,0.381,0,0.242,0.695,56.599,true,2.90495867768595,,,,,,,,,,
single,0.657,0.589,-8.925,0.224,0.011,0,0.915,0.501,97.363,true,0.643715846994535,,,,,,,,,,
single,0.378,0.665,-9.371,0.0363,0.18,0.0000343,0.273,0.244,112.998,false,2.43589743589744,,,,,,,,,,
single,0.773,0.343,-22.334,0.0751,0.119,0.0102,0.0512,0.895,139.917,true,6.69921875,,,,,,,,,,
single,0.59,0.554,-11.377,0.0425,0.0172,0,0.239,0.411,135.265,true,2.31799163179916,,,,,,,,,,
single,0.672,0.63,-7.893,0.0794,0.172,0.0273,0.162,0.447,103.668,true,3.88888888888889,,,,,,,,,,
single,0.44,0.895,-4.795,0.0779,0.00359,0.00554,0.209,0.614,146.288,true,4.2822966507177,,,,,,,,,,
album,0.746,0.786,-7.273,0.0428,0.538,0.000008,0.0656,0.968,93.767,false,11.9817073170732,,,,,,,,,,
album,0.639,0.729,-8.017,0.0378,0.471,0.0000278,0.0823,0.795,165.39,false,8.85783718104496,,,,,,,,,,
album,0.639,0.712,-7.046,0.047,0.481,0.0000125,0.0778,0.944,158.939,false,9.15167095115681,,,,,,,,,,
album,0.486,0.818,-7.497,0.0378,0.528,0.000791,0.189,0.894,85.792,false,4.32804232804233,,,,,,,,,,
album,0.636,0.778,-7.244,0.0312,0.206,0.000176,0.222,0.909,161.488,false,3.5045045045045,,,,,,,,,,
album,0.644,0.703,-6.94,0.0349,0.553,0.00142,0.0909,0.533,174.824,false,7.73377337733773,,,,,,,,,,
album,0.691,0.654,-7.604,0.0402,0.677,0.000442,0.0696,0.875,178.518,true,9.39655172413793,,,,,,,,,,
album,0.631,0.76,-8.869,0.0406,0.473,0.017,0.195,0.939,93.994,false,3.8974358974359,,,,,,,,,,
album,0.714,0.762,-6.654,0.0429,0.341,0.0000588,0.0468,0.963,171.409,false,16.2820512820513,,,,,,,,,,
album,0.642,0.745,-6.953,0.0432,0.831,0.00256,0.0831,0.916,172.156,false,8.96510228640193,,,,,,,,,,
album,0.72,0.828,-9.211,0.0462,0.185,0.429,0.0839,0.768,110.071,false,9.8688915375447,,,,,,,,,,
compilation,0.461,0.275,-12.331,0.0259,0.745,0.000219,0.126,0.124,93.126,false,2.18253968253968,,,,,,,,,,
album,0.873,0.855,-8.559,0.0615,0.179,0.0285,0.0377,0.884,107.868,false,22.6790450928382,,,,,,,,,,
single,0.776,0.614,-7.666,0.0488,0.18,0,0.109,0.43,120.003,true,5.63302752293578,,,,,,,,,,
album,0.806,0.6,-9.642,0.0329,0.091,0.000436,0.0836,0.756,127.814,false,7.17703349282297,,,,,,,,,,
compilation,0.401,0.783,-5.929,0.0465,0.384,0.00319,0.468,0.456,99.274,true,1.67307692307692,,,,,,,,,,
album,0.521,0.525,-9.581,0.0463,0.0306,0.000022,0.145,0.495,150.392,false,3.62068965517241,,,,,,,,,,
single,0.776,0.676,-5.007,0.0511,0.114,0.00000329,0.0687,0.774,110.017,true,9.83988355167395,,,,,,,,,,
album,0.323,0.42,-10.658,0.0291,0.553,0.002,0.096,0.286,139.842,false,4.375,,,,,,,,,,
album,0.355,0.615,-7.21,0.0314,0.454,0,0.0477,0.603,137.19,false,12.8930817610063,,,,,,,,,,
album,0.936,0.678,-3.012,0.21,0.0795,0,0.0838,0.822,96.911,true,8.09069212410501,,,,,,,,,,
album,0.841,0.739,-5.111,0.206,0.151,0.000059,0.0897,0.571,85.891,false,8.23857302118172,,,,,,,,,,
album,0.893,0.514,-5.08,0.283,0.18,0,0.0596,0.787,95.848,false,8.6241610738255,,,,,,,,,,
album,0.908,0.687,-5.202,0.301,0.416,0,0.12,0.855,92.889,false,5.725,,,,,,,,,,
album,0.909,0.74,-2.361,0.26,0.0562,0,0.0593,0.802,97.855,true,12.4789207419899,,,,,,,,,,
album,0.896,0.59,-3.644,0.208,0.0869,0,0.677,0.894,93.947,true,0.87149187592319,,,,,,,,,,
album,0.675,0.642,-10.237,0.351,0.856,0.0164,0.176,0.568,92.397,true,3.64772727272727,,,,,,,,,,
album,0.724,0.806,-6.843,0.295,0.0541,0,0.314,0.586,93.863,true,2.56687898089172,,,,,,,,,,
album,0.851,0.566,-2.851,0.408,0.301,0,0.0683,0.584,133.012,false,8.28696925329429,,,,,,,,,,
album,0.691,0.709,-5.489,0.235,0.0529,0.0122,0.388,0.558,89.922,false,1.82731958762887,,,,,,,,,,
compilation,0.488,0.0629,-21.524,0.0342,0.843,0.406,0.133,0.175,104.311,false,0.472932330827068,,,,,,,,,,
compilation,0.104,0.111,-20.031,0.0517,0.979,0.926,0.11,0.039,83.933,true,1.00909090909091,,,,,,,,,,
album,0.45,0.0142,-23.669,0.0371,0.943,0.196,0.101,0.158,92.137,false,0.140594059405941,,,,,,,,,,
compilation,0.131,0.137,-20.553,0.0387,0.934,0.485,0.087,0.0465,78.577,true,1.57471264367816,,,,,,,,,,
album,0.18,0.0385,-26.987,0.0425,0.984,0.977,0.116,0.035,134.666,false,0.331896551724138,,,,,,,,,,
compilation,0.122,0.0407,-26.194,0.0457,0.96,0.847,0.104,0.0342,74.418,true,0.391346153846154,,,,,,,,,,
compilation,0.0623,0.1,-20.607,0.0459,0.982,0.934,0.116,0.0359,64.791,true,0.862068965517241,,,,,,,,,,
compilation,0.299,0.492,-13.19,0.0544,0.36,0.905,0.202,0.0365,84.204,false,2.43564356435644,,,,,,,,,,
album,0.377,0.0475,-23.78,0.04,0.876,0.545,0.311,0.114,104.002,false,0.152733118971061,,,,,,,,,,
compilation,0.175,0.399,-14.865,0.0501,0.473,0.959,0.0799,0.069,120.942,true,4.99374217772215,,,,,,,,,,
album,0.546,0.538,-7.886,0.0523,0.233,0,0.118,0.58,182.12,true,4.55932203389831,,,,,,,,,,
album,0.646,0.6,-6.569,0.458,0.231,0,0.0794,0.811,192.082,false,7.55667506297229,,,,,,,,,,
album,0.607,0.599,-6.886,0.0995,0.33,0,0.199,0.562,86.491,true,3.01005025125628,,,,,,,,,,
album,0.789,0.55,-7.423,0.0473,0.174,0,0.0614,0.696,172.049,true,8.95765472312704,,,,,,,,,,
compilation,0.722,0.567,-8.227,0.0294,0.198,0,0.0743,0.634,91.911,true,7.63122476446837,,,,,,,,,,
album,0.713,0.91,-5.586,0.282,0.34,0,0.304,0.51,83.028,true,2.99342105263158,,,,,,,,,,
album,0.664,0.909,-3.552,0.22,0.444,0,0.525,0.557,93.977,true,1.73142857142857,,,,,,,,,,
album,0.819,0.778,-5.839,0.21,0.029,0,0.215,0.779,96.72,true,3.61860465116279,,,,,,,,,,
album,0.595,0.819,-6.186,0.143,0.192,0,0.0588,0.498,179.9,true,13.9285714285714,,,,,,,,,,
single,0.468,0.576,-7.782,0.419,0.0746,0,0.109,0.0898,85.735,false,5.28440366972477,,,,,,,,,,
single,0.621,0.601,-5.616,0.148,0.0522,0,0.46,0.457,116.735,true,1.30652173913043,,,,,,,,,,
single,0.822,0.575,-5.95,0.0934,0.113,0,0.106,0.616,100.087,true,5.42452830188679,,,,,,,,,,
single,0.66,0.755,-4.501,0.0469,0.0876,0,0.102,0.862,145.948,true,7.40196078431373,,,,,,,,,,
single,0.673,0.487,-7.011,0.239,0.279,0,0.144,0.192,160.216,true,3.38194444444444,,,,,,,,,,
single,0.514,0.712,-7.281,0.334,0.428,0.00000877,0.112,0.487,76.393,true,6.35714285714286,,,,,,,,,,
single,0.74,0.592,-5.003,0.0879,0.0173,0,0.276,0.379,140.093,true,2.14492753623188,,,,,,,,,,
single,0.707,0.591,-5.878,0.0705,0.015,0,0.27,0.645,149.982,true,2.18888888888889,,,,,,,,,,
single,0.8,0.525,-6.519,0.274,0.252,0,0.142,0.553,93.983,true,3.69718309859155,,,,,,,,,,
single,0.771,0.741,-5.59,0.0527,0.0554,0,0.31,0.712,162.037,true,2.39032258064516,,,,,,,,,,
single,0.85,0.629,-6.909,0.187,0.0876,0,0.11,0.434,90.011,true,5.71818181818182,,,,,,,,,,
single,0.799,0.752,-4.351,0.0579,0.0822,0.0000116,0.0948,0.704,91.995,true,7.93248945147679,,,,,,,,,,
single,0.6,0.721,-6.041,0.167,0.212,0,0.109,0.527,142.013,true,6.61467889908257,,,,,,,,,,
album,0.783,0.749,-4.348,0.114,0.0393,0,0.0523,0.801,129.98,true,14.321223709369,,,,,,,,,,
album,0.745,0.913,-3.362,0.0494,0.449,0,0.586,0.759,118.032,true,1.5580204778157,,,,,,,,,,
album,0.707,0.864,-7.053,0.0463,0.0289,0.0000202,0.0331,0.92,90.998,true,26.1027190332326,,,,,,,,,,
single,0.671,0.835,-4.852,0.237,0.0751,0,0.18,0.714,179.979,true,4.63888888888889,,,,,,,,,,
album,0.705,0.883,-8.351,0.0508,0.0223,0.00834,0.0526,0.73,93.909,true,16.787072243346,,,,,,,,,,
album,0.753,0.926,-8.485,0.103,0.00718,0.00000228,0.0407,0.79,92.015,true,22.7518427518428,,,,,,,,,,
album,0.537,0.66,-7.174,0.0296,0.455,0,0.135,0.574,148.096,true,4.88888888888889,,,,,,,,,,
album,0.601,0.806,-4.579,0.0345,0.0527,0,0.185,0.711,89.87,true,4.35675675675676,,,,,,,,,,
single,0.57,0.645,-5.816,0.0304,0.134,0,0.147,0.677,81.084,true,4.38775510204082,,,,,,,,,,
album,0.584,0.524,-6.001,0.0287,0.335,0,0.11,0.389,143.863,true,4.76363636363636,,,,,,,,,,
album,0.532,0.64,-6.684,0.0314,0.344,0,0.361,0.308,84.029,true,1.77285318559557,,,,,,,,,,
album,0.516,0.745,-5.674,0.0381,0.138,0,0.114,0.77,177.781,true,6.53508771929825,,,,,,,,,,
album,0.547,0.804,-5.268,0.0361,0.00738,0,0.0308,0.666,142.016,true,26.1038961038961,,,,,,,,,,
